GeneID	SL	SP	XL	XP
Bra000560	58.4488	48.8266	43.5763	24.33377
Bra000561	14.9594777	15.2777915	12.429749371	12.5271498
Bra000562	0	0.0272677	0	0.0289596
Bra000563	5.4998367	4.6923126	5.0626289	4.1451598
Bra000564	10.105034	7.641238	8.565769	6.033396
Bra000565	2.9471018636	1.1581271	1.6035384	0.1853009
Bra000566	0.254218	0.308434	0.229362	0.372579
Bra000567	79.241842	152.858156	195.590035	295.39113
Bra000568	1.9122817	2.3362559	2.32101604	2.4688322
Bra000569	2.449192	2.664824	1.590715219	1.854101
Bra000570	0.3606876	0.4848591	0.6701649	1.230535
Bra000571	50.62849	126.3428	80.6105	185.5075
Bra000572	0.0420613	0.0354391	0.0220695	0.00623929
Bra000573	21.190186	10.099746	15.145004	9.392405
Bra000574	240.06984	260.204529	265.422545	258.366816
Bra000575	3.8794235	4.4364549	3.347047	2.8386641
Bra000576	0.067583	0.0842154	0.00457333	0.144123
Bra000577	5.901431	5.006831	6.424825	4.304812
Bra000578	0	0.00199474	0	0
Bra000579	0	0	0	0
Bra000580	0	0	0	0
Bra000581	0	0	0.261514	0
Bra000582	0.00672177	0.0138097	0	0.0061909
Bra000583	2.4988307	4.815959	4.9999077	8.8735264
Bra000584	0.67602392	2.13383474	1.261437	13.472985
Bra000585	5.800459	4.6824266	4.1039316	3.40909665
Bra000586	3.063832269	4.431916944	2.655855284	4.392015
Bra000587	261.4226	232.3521	180.4514	109.17076
Bra000588	16.02861	27.07287	17.879234	26.633556
Bra000589	0.44339151663	6.703207	0.12564999901	2.537492
Bra000590	0	0	0	0
Bra000591	0	0.0813225	0.0186937	0.332033
Bra000592	24.7135043	34.114846	22.7144417	36.122855
Bra000593	0.120366	0.501448	0.561076	1.89295
Bra000594	399.08393	234.8553212	380.70804	201.688823
Bra000595	26.490265	30.995264	24.119265	28.6638623
Bra000596	21.925378	14.635031	20.064281	18.134736
Bra000597	49.446	47.3412	51.1932	29.3996
Bra000598	11.0148283	13.6308556	10.8244661	10.6187447
Bra000599	1.787171	1.714008	1.661916	0.954649
Bra000600	22.331624	18.032063	18.026343	15.383212
Bra000601	0.756552	7.711485	2.2406807	11.8500175
Bra000602	30.910485	21.470704	29.245012	17.515914
Bra000603	13.304293	13.460231	16.25685	19.3063181
Bra000604	23.990381	24.209293	26.457069	18.010451
Bra000605	95.37668	63.74379	88.22393	47.76204
Bra000606	6.845491	6.77961	5.347513	4.859167
Bra000607	3.12358	3.63612	3.14856	2.67618
Bra000608	0	0.157784	0	0.29328
Bra000609	0.245236	2.10804	0.3625377	3.522815
Bra000610	2.0346989	2.9286473	2.2733528	3.4962502
Bra000611	0.0087733	0	0.0256094	0.239141
Bra000612	12.953471189	15.499376	13.336853	15.833858
Bra000613	1.06177	5.72024	0.417594	3.660569
Bra000614	25.458543	30.623833	26.935041	26.013142
Bra000615	0.06291807	0.6940442	0.13588623	3.1170946
Bra000616	2.35664	4.30592	3.56408	4.4527
Bra000617	18.563554	15.02659554	19.3254081	20.9870211
Bra000618	0	0	0	0
Bra000619	17.712119	11.767373	17.405556	15.952268
Bra000620	4.5423493	4.8685597	4.740119	6.3496689
Bra000621	15.738253	12.336387	14.987821	5.746482
Bra000622	82.905121	40.159526	65.196424	34.619076
Bra000623	12.3635082	20.170231	17.121024	38.474134
Bra000624	0	0	0	0
Bra000625	28.533082	15.453291	25.8370231	11.6499017
Bra000626	0	0	0	0
Bra000627	37.5653	42.195661	41.009718	50.9211
Bra000628	0	0	0	0
Bra000629	0	0	0	0
Bra000630	0	0	0	0
Bra000631	0.106887	0.239877	0.0455405	0.1352793977
Bra000632	61.737621	53.26187	59.4084222	51.4390317
Bra000633	15.67374	15.88461	14.44028	9.44537
Bra000634	7.4881154	7.910238	8.1528451	9.1325274
Bra000635	0.6679138418	3.2581496653	0.47688962171	6.4349778
Bra000636	22.68893	24.201711	24.8824487	25.265947
Bra000637	3.1819539	19.961106	2.1156037	18.249462
Bra000638	0	0	0.00462807	0
Bra000639	12.2685761	11.3885565	12.0836144	14.645866
Bra000640	0	0	0	0
Bra000641	37.2154774	26.2840371	34.3465226	29.1973425
Bra000642	10.271355	8.622729	10.76895	9.552658
Bra000643	70.13029	87.90091	95.38302	149.6455
Bra000644	0.289841	0.461657	0.55514	0.741261
Bra000645	0	0	0	0
Bra000646	33.110352	44.860702	28.276412	30.2756902
Bra000647	30.1253661	40.68123	36.0722401	80.773166
Bra000648	12.41902	9.18016	12.12345	12.33742
Bra000649	1.848605	2.4938058	1.35193	2.295485
Bra000650	3.333348	4.8057243531	3.485188	3.807208
Bra000651	2.33298	2.86002	0	2.03175
Bra000652	0	0	0	0
Bra000653	0	0	0	0.127496
Bra000654	501.8742	333.7182	445.5646	261.446
Bra000655	25.066616	33.489665	22.601245	24.609046
Bra000656	62.5194	44.9991	63.4051	39.52223
Bra000657	26.08856	41.0959	23.437893	27.556938
Bra000658	0.0107371	0.0567062	0	0.060216
Bra000659	0.10315	1.6113287	0.0777382	2.2523591
Bra000660	136.188	334.41	258.954	599.726
Bra000661	19.39367	11.634974	20.69945	18.06336
Bra000662	41.04611	47.8917	37.23875	32.22076
Bra000663	1.17823034	18.4828204	5.685717	61.6590553
Bra000664	4.5782471011	5.2535149	5.380828	6.5367848086
Bra000665	0.123626	0.0871226	0.295405	0.15465
Bra000666	18.21184	18.578276	20.445887	19.414678
Bra000667	21.9271621	16.9115028	23.3517341	26.0170681
Bra000668	0	0	0	0
Bra000669	0.419305	0.793131	0.929375	1.39989
Bra000670	58.1727	102.0578	177.9209	399.058
Bra000671	0	0	0	0
Bra000672	0.06839985	0.385736	0.0747661	1.0753691
Bra000673	0.0584241	0.149551	0.189671	0.240734
Bra000674	3.3017253	3.2419019	2.8753134	3.78523664
Bra000675	27.455719	11.790023	29.313584	20.840151
Bra000676	14.0382	17.4432	22.7264	8.21383
Bra000677	2.95641	2.01127	2.96373	1.23496
Bra000678	0	0	0	0.0138834
Bra000679	0.85692054545	1.4490197602	1.1755026	2.5388879941
Bra000680	5.3756	8.73567	15.90592	15.04744
Bra000681	68.311128	41.90936	58.150568	33.811554
Bra000682	0	0	0	0
Bra000683	7.561115	10.78996	7.62781	9.9827
Bra000684	36.202132	24.9651926	30.3575338	27.5782471
Bra000685	6.856611	17.544615	11.68037	23.6102901
Bra000686	3.21746	1.70257	3.12168	2.33253
Bra000687	39.1952	162.905	183.891	596.229
Bra000688	22.76911	17.589233	21.955476	20.0797005
Bra000689	37.159963	33.002484	38.621224	38.04429
Bra000690	13.4453687	13.013248306	14.8103508	15.2120075
Bra000691	7.8772976	9.1387683	7.88780264	6.243918
Bra000692	620.72609	492.47497	653.962373	546.764984
Bra000693	34.210365	34.465062	34.104304	27.318414
Bra000694	30.408401	28.182166	33.666529	31.373143
Bra000695	0	0	0	0
Bra000696	0	0	0	0
Bra000697	0.0279685	0.074813	0.0595914	0.0771531
Bra000698	14.3911255	16.906087	18.550606	18.180816
Bra000699	14.777355	15.476848	14.813101	17.965446
Bra000700	11.5838676	9.6484442	8.7651227	10.225394
Bra000701	10.9894	14.7898	10.0338	11.8942
Bra000702	17.303396	17.160968	18.122905	18.566842
Bra000703	16.6012	22.2069	6.06359	0.576122
Bra000704	0	0	0	0
Bra000705	12.977197	11.907816	13.107871	11.707291
Bra000706	0.667928	6.5095145	2.365516	14.890947
Bra000707	0.4791506	0.4973083	0.2991972	0.7503416
Bra000708	2.8993544	25.389876	15.0592099	74.432608
Bra000709	0	0	0	0
Bra000710	12.4274379	3.5076955	3.0908144	0.84606491
Bra000711	9.0733183	19.42606	17.900409	44.894251
Bra000712	0	0.014795	0	0
Bra000713	0.15567629	0.305101	0.3605082	1.101544
Bra000714	15.7968875	12.721572	14.6028876	11.9300047
Bra000715	21.9975314	19.087454	21.7992358	24.1394874
Bra000716	0.0413779	0.0904264	0.0466487	0.520518
Bra000717	0.0164145	0.761805	0.019080701067	0.7323702
Bra000718	0	0	0	0
Bra000719	27.8117	22.4623243	25.2496875	23.9697
Bra000720	12.162515	6.989545	10.443907	5.77866
Bra000721	38.711958	22.060493	33.459509	20.857726
Bra000722	50.2135	47.864	65.0705	49.0486
Bra000723	0.196027	0.043946	0	0.667468
Bra000724	142.82562	70.302254	129.796136	67.936283
Bra000725	0	0	0	0
Bra000726	0	0	0	0
Bra000727	0	0	0	0
Bra000728	10.2628	2.24782	9.20298	6.33837
Bra000729	17.42181698	12.5121199	16.9942442	14.4476022
Bra000730	9.2305009	9.8345664	9.5912759	9.2147383
Bra000731	0.0129634	0	0.0154429	0
Bra000732	0.00685358	0.0299087	0.0149533	0.0463099
Bra000733	2.0086265	1.9280216	1.40049959	1.7238239
Bra000734	219.3903924109	234.0860971645	388.744076418	289.094387083
Bra000735	0.1712894	0.3070742	0.079688434	0.4065428
Bra000736	0.0904816	1.48305	0.160192	1.38725
Bra000737	28.08009761	21.98228775	45.311173	20.55077147
Bra000738	0.0111082866825	0.02097617	0.1227914	0.04063165
Bra000739	61.898302	41.55783	65.41813	58.308737
Bra000740	2.9151818	3.3813907	3.8448314	5.62275
Bra000741	33.3930885	21.0818437	31.5949667	29.1313821
Bra000742	3.9951125	3.161455	3.2452247	0.9349058
Bra000743	20.7059355	15.9636844	19.7500481	17.3446518
Bra000744	0.00516576	0.00523113	0.0101968	0
Bra000745	0.01980856	0.165179	0.1325511	0.530773
Bra000746	0	0	0	0
Bra000747	10.6014656	10.2644332	11.54789	11.9809026
Bra000748	0	0	0	0
Bra000749	0.5125533	2.37064	1.1109568	4.674703854
Bra000750	0	0	0	0
Bra000751	0	0	0	0
Bra000752	0	0	0	0
Bra000753	0	0	0	0
Bra000754	3.402786	5.759764	3.1962363	6.243897
Bra000755	0.3565298	0.4993571	0.513091	1.0055274
Bra000756	0.101458	0.5527528	0.135035	0.8868212
Bra000757	20.3988527	36.354052	34.398188	63.029232
Bra000758	2.8936444	2.2490936	2.5868515537	2.0793023
Bra000759	2.333936	2.540843	2.423417	2.551577
Bra000760	0.30638761	3.4670379	0.2858636848	44.35704
Bra000761	0.0365611	0.12421	0.022277	0.46765744
Bra000762	0.699836	0.7382043	0.8590033	1.05084315
Bra000763	0	0	0	0
Bra000764	0	0	0	0
Bra000765	0	0	0	0
Bra000766	21.1416711	20.3289707	21.277811	17.9741274
Bra000767	1.57726	1.48892	1.54208	1.61025
Bra000768	1.47474	2.76489	0.805853	3.34254
Bra000769	12.75678	14.82563	15.26243	18.09756
Bra000770	0	0	0	0
Bra000772	0.0735112	0.11863	0.0480616	0.101631
Bra000773	29.762193	21.246536	29.2659256	21.6215754
Bra000774	20.645840449	18.6045113824	19.287054	14.116850623
Bra000775	0.1987572	6.74527	14.518164	2.872768
Bra000776	9.11583982	10.360922	7.6528368	6.908075
Bra000777	0.214776	0.0615123	0	0.295487
Bra000778	34.3434	32.3728	16.3319	60.8288
Bra000779	6.524367	6.542271	5.749974	4.105433
Bra000780	0	0	0	0
Bra000781	29.247008	27.142977	37.816154	49.104659
Bra000782	24.049012	19.196046	22.553748	18.68114
Bra000783	11.935701	13.637588	10.661152	10.32162
Bra000784	0	0.913655	0	0.630714
Bra000785	2.1742279	4.5275939	4.513219	9.333962
Bra000786	0	0	0	0.0303927
Bra000787	28.14054	30.23411	27.819717	30.31905
Bra000788	7.870549	9.322871	8.408056	8.806701
Bra000789	142.1690963	143.813981	124.744199407	167.662437
Bra000790	0	0	0	0
Bra000791	2.1443933677	7.95871929	4.597362	11.6590619
Bra000792	0	0.0199216	0	0
Bra000793	0.0341982	1.1928852	0.2615055	1.4677762
Bra000794	0	0	0	0
Bra000795	0	0	0	0
Bra000796	0.0554807808	0.7081813	0.2008347	2.5958538
Bra000797	0.33266329379	0.6033465	1.1775041	2.4419406
Bra000798	0	0	0	0
Bra000799	0.1062228	1.1391432	0.396538051	2.514599
Bra000800	0	0.00484977	0	0.0324697
Bra000801	0	0	0	0
Bra000802	21.9235	59.3874	75.8593	218.953
Bra000803	6.1138564	4.8189272	5.6407232	5.9931611
Bra000804	52.6177	26.09281	14.35736	1.558443
Bra000805	0	0	0	0.00753396
Bra000806	0.191091	3.293731	0.328869	59.9524
Bra000807	42.982072	37.722022	26.53794703	19.8772682
Bra000808	43.4105409	25.0375118	38.4598243	18.8329903
Bra000809	4.365957	3.6865605	4.83285717	6.7708553
Bra000810	17.360169	16.483609	18.408258	22.540235
Bra000811	65.83582	218.7237	107.67778	205.2754
Bra000812	0.35799	0.519706	0.506324	2.513785
Bra000813	40.3909	97.0108	99.5513	43.1133
Bra000814	4.52439	4.0376381	5.538315	7.3690562
Bra000815	1.37963	0.0253378	0.2297732	0.232701
Bra000816	0	0	0	0
Bra000817	0	0	0	0
Bra000818	0	0	0	0
Bra000819	0	0	0	0.0137392
Bra000820	39.860836	26.065464	43.640819	18.351188
Bra000821	49.25427	120.271071	101.76929	258.89526
Bra000822	0.132171	0.356875	0.0228547	0.72983547
Bra000823	0.1067662136	2.500347	0.2498504	4.47307
Bra000824	0	0	0	0
Bra000825	4.891538	10.347037	5.690801	7.292348
Bra000826	6.336947	8.772823	8.336523	11.095837
Bra000827	24.8941005	15.7698446	25.919279	23.1538858
Bra000828	0	0	0	0
Bra000829	0	0	0	0
Bra000830	0.023558425247	0.3394426	0.0210754105	0.2196240116
Bra000831	0.345555	0.1323134	0.0431518802	0
Bra000832	0.429332	0.176055	0.3832437	0.01765459739
Bra000833	0	0	0	0
Bra000834	0	0	0	0
Bra000835	5.8830715	6.35452033	4.58964008	2.83799511
Bra000836	0	0	0	0
Bra000837	19.422924	76.354254	59.532517	187.092063
Bra000838	16.0454072	19.276961	16.723669	20.620634
Bra000839	9.4777826	9.3816122	9.0727066	8.0484726
Bra000840	86.11607	55.48738	75.25231	56.250531
Bra000841	0.496816572	0.9086228	0.2924223595	0.483801106
Bra000842	67.78873	37.10573	96.49869	25.218176
Bra000843	0	0	0	0
Bra000844	0.0843807	1.01218122	0.123504	2.01318
Bra000845	0.0268596	0.0595791	0.0112011	0.0154976
Bra000846	24.1081019	28.410056	27.3759176	30.313178
Bra000847	0.3053311	0.0544051	0	0.02839883722
Bra000848	1.6693316	6.128979	0.7810027	99.04347
Bra000849	34.604773	43.47659	29.651584	21.567815
Bra000850	86.70978	91.560829	71.152573	102.92868
Bra000851	0	0	0	0
Bra000852	0	0	0	0
Bra000853	60.2580977	37.6265877	60.092707	56.9579377
Bra000854	10.5300336	14.7769515	15.7312287	25.1872453
Bra000855	0	0	0	0
Bra000856	0	0	0	0
Bra000857	17.38799	21.85374	16.34616	21.39463
Bra000858	0.1001675	1.5273536	0.097614344	0.97005416
Bra000859	0.0112176	0	0.00825132	0.00689132
Bra000860	0.436534	1.46936	0.738499	1.97672
Bra000861	0	0	0	0
Bra000862	0.04195305802	0.9205778	0.400594	2.4858538
Bra000863	6.816873	16.026922	10.698401	26.176552
Bra000864	0.106379167423	0.382193094	0.19161406	2.54021939
Bra000865	15.802125	15.878733	14.142225	9.851729
Bra000866	0.00978617	0.00710772	0.00476031	0.0406367
Bra000867	106.7393	356.06011	81.282255	180.42225
Bra000868	21.2494799	22.943513	19.160541	24.4760683
Bra000869	0.9243712	0.9323607302	0.8208883	1.00512189
Bra000870	0	0	0	0
Bra000871	310.37788	224.43868	304.6484	252.702902
Bra000872	1.959247	7.258865	2.6302708	19.6428721
Bra000873	64.8872573	50.1724432	61.188497	59.4576691
Bra000874	47.2359041	36.485175	42.7218963	36.5671072
Bra000875	7.806251	5.323572	9.507183	6.909643
Bra000876	0.8556579	0.7252405	2.288669	1.365027
Bra000877	54.348707	33.903746	43.641403	26.885986
Bra000878	50.49289224	35.2236445	42.9935569	31.91394864
Bra000879	45.068257	32.590945	43.076431	40.394161
Bra000880	0.0238144	0.77113	0.0526931	1.33599
Bra000881	0.0116955	0.0500239	0	0.269854
Bra000882	6.114342	13.96827	6.771221	13.148359
Bra000883	1.2653042692	1.8561983	1.0117829	1.4550267
Bra000884	179.9947	298.1803	279.6094	234.3479
Bra000885	106.663	98.3454	113.853	92.6414
Bra000886	0	0	0	0
Bra000887	5.462667	5.385917	5.575033	6.62844
Bra000888	0.00658882	0.0131886	0	0.0371062
Bra000889	0	0	0	0
Bra000890	0.095871	0.363706	0.474613	2.07032
Bra000891	0	0.0639893	0.00473342	0.1478137
Bra000892	0	0	0	0
Bra000893	13.345118	5.188602	10.88992	4.494246
Bra000894	0	0	0	0
Bra000895	201.986114	147.81661	189.278147	122.0669455
Bra000896	2.6785804541	2.26227774	2.54548115	2.770860007
Bra000897	4.6355761	3.0476298	3.7370605	3.811081
Bra000898	8.478634	8.44352	6.165912	3.218437
Bra000899	0	0.142584	0	0
Bra000900	27.21566	19.29218	23.06131	15.3909
Bra000901	0.925102	2.80307	1.199685	5.65675
Bra000902	0.19555824577	0.9332303	0.3753548	1.934803
Bra000903	53.5057	57.221	47.04126	50.93886
Bra000904	0.00675746	0.00587992	0.00727929	0.0134355
Bra000905	20.531286	18.32695	24.46642	28.543247
Bra000906	0	0	0	0
Bra000907	0	0	0	0
Bra000908	12.752917	11.417128	15.9618512	19.3790119
Bra000909	9.894179	6.120784	11.336164	8.925147
Bra000910	9.87656	15.302	12.9065	50.9562
Bra000911	0	0	0	0
Bra000912	9.7355014	8.4193158	9.2912209	8.6450239
Bra000913	2.67987	2.39549	1.3627	3.09398
Bra000914	288.54	150.599	260.659	85.0762
Bra000915	18.2622774	21.3991591	23.716894646	33.34964747
Bra000916	0.044192	0.274929	0	0.0625731
Bra000917	0	0	0	0.323357
Bra000918	0	0.7760209	0.187023	0.782201
Bra000919	2.787622	4.195401	2.242622	4.247578
Bra000920	0	0	0	0.0132623
Bra000921	7.25298	8.66326	9.5469	9.81227
Bra000922	0	0	0	0
Bra000923	0.075962	0.1791896	0.11811976	2.8663615
Bra000924	0.903677	2.179878	1.084754	3.237192
Bra000925	0.5081017	2.4904622	0.72685429	19.858824
Bra000926	0.80079048	7.603856	6.85657	5.332495
Bra000927	2.30179	3.91967	5.61923	3.84652
Bra000928	33.627155	20.355894	27.798955	15.429212
Bra000929	183.15488	184.04518	233.779742	290.33394
Bra000930	17.7635004	8.814504	17.1914643	2.8343597
Bra000931	20.762241	18.619618	18.704527	15.027148
Bra000932	7.03511	9.207111	6.596441392	7.19378
Bra000933	193.982084	228.79258	197.58435	241.09211
Bra000934	0	0	0	0
Bra000935	0.03929626	0.0516584	0.0172683	0.1111828
Bra000936	16.025434898	17.7126122	15.3698669	17.5937853
Bra000937	0.1724689	1.898412	1.3901815918	9.867092
Bra000938	37.00677	57.33222	38.7206	26.475949
Bra000939	0.119691	0.228639	0.123884	0.0886134
Bra000940	5.9750224	6.0747752	6.1941583	8.58982
Bra000941	0	0	0	0
Bra000942	0.100609	0.777414	0.324529	4.65941
Bra000943	12.107848	14.00468	9.56288	15.932063
Bra000944	17.2302991	15.4847499	16.7208504	22.964402
Bra000945	0.974893	1.68502	0.786237	1.75134
Bra000946	11.0753	5.6082822	10.3602	7.271585
Bra000947	8.597039	15.094345	18.168524	40.562639
Bra000948	0	0.0151424	0	0.0161558
Bra000949	23.4440164	16.454392	22.9057365	14.658873
Bra000950	25.623492	17.017868	23.851353	12.693668
Bra000951	2.0861101	1.7209964	1.3531858	1.3528024
Bra000952	30.80583299	26.8903	27.84422	27.00681
Bra000953	0.232231	0.144753	0.112992	0.0772358
Bra000954	10.8658347	9.424336	9.92826	9.759326
Bra000955	85.7992772	66.331372	86.0992315	89.4289649
Bra000956	5.293222	4.889112	3.258818	2.65982504
Bra000957	9.977272	15.0726265	7.4580653	9.181957
Bra000958	13.3689535	10.001899	10.6061167	12.9220951
Bra000959	97.75703	49.69271	80.293526	33.2651788
Bra000960	90.9766	123.8104	71.7666	29.1288
Bra000961	16.0661505	18.1310652	19.8432366	24.267422
Bra000962	14.2427186	12.2862182	13.293925	10.250977
Bra000963	0.07965284	0.4431213	0.2833046	2.031184
Bra000964	0	0.986724	0	2.03489
Bra000965	25.0443933	20.0999973	24.3312677	21.3370477
Bra000966	9.191577	7.36534	8.413778	9.84793
Bra000967	18.6938503	19.132236047	18.6995285346	18.7124804942
Bra000968	4.44376345	5.91116771	4.5808003	6.91031283
Bra000969	9.698264	18.2542752	10.165447	44.840503
Bra000970	12.3777917	5.120095	15.43945648	5.743912396
Bra000971	0.0295756	0.2170141	0.0732505	1.4723329
Bra000972	9.0277628	8.125970164	8.4173042	8.86485015
Bra000973	12.5965005	10.262685	16.234216	15.4781518
Bra000974	307.25411	131.71754	661.1124	210.308841
Bra000975	0	0	0	0
Bra000976	6.281073	6.493158	6.988947	7.107392
Bra000977	24.295542	18.3468534	20.788585	13.22998
Bra000978	23.49153	21.081222	22.956975	18.608374
Bra000979	0	0	0.065753	0
Bra000980	0	0.170264	0	0.499358
Bra000981	0.4119153	7.328933	1.6598983	17.291668
Bra000982	1.54358	3.61986	1.5845	2.30721
Bra000983	3.53243	3.67515	4.87355	3.1407
Bra000984	18.65996	23.76976	18.83607	16.76899
Bra000985	0	0.153906	0	16.1359
Bra000986	32.903108	34.261112	40.152915	34.066661
Bra000987	19.447005	15.904716	15.967489	16.357253
Bra000988	4.73025	3.92052	6.09057	5.35553
Bra000989	22.805983	23.200216	20.87719	23.179341
Bra000990	2.353572	5.1520639	3.4211019	10.9163052
Bra000991	194.1464	170.3533	226.4809	184.1415
Bra000992	0	0.732705	0.359986	0.812178
Bra000993	28.821047	22.42801	29.868675	23.537739
Bra000994	0.0526688	0.3692121146	0.062249546817	1.4058908
Bra000995	0	0.057875	0.202177	1.12353
Bra000996	1.7618599	12.3651321	3.59538832	60.007752
Bra000997	4.2017061	4.469494	5.0440224	4.4463755
Bra000998	85.712718	41.023722	71.589056	40.007004
Bra000999	9.4088218	7.1961449	9.0543515	9.7372045
Bra001000	10.5656908	7.673141	8.7517425	6.7174037
Bra001001	0.3571065	0.5246	0.30575178742	0.6897209
Bra001002	0.406205	0.393091	0.103812	0.52999
Bra001003	2.722199368	3.797876	5.632863	3.517131
Bra001004	225.802803	242.327393	198.47799	142.915878
Bra001005	0.76877	0.526282	1.421223	0.550184
Bra001006	9.91256	9.33709	7.16326	7.34331
Bra001007	46.42365	49.75432	37.71351	28.497973
Bra001008	1.9027477	4.0897651	2.1290468	3.38584139
Bra001009	1.678801	54.4071	2.1832781	78.690318
Bra001010	47.3951	38.516067	45.404706	51.594436
Bra001011	0	0	0	0
Bra001012	0	0	0	0
Bra001013	0	0	0	0
Bra001014	0.219388	0.05856	0.316235	0.0634497
Bra001015	0	0	0	0
Bra001016	0	0	0	0
Bra001017	23.978474	20.02447	22.182722	17.584298
Bra001018	0	0	0	0
Bra001019	97.260202	91.438753	106.629896	93.315769
Bra001020	39.7186318	40.9396932	38.42898	45.2623743
Bra001021	22.657950037	20.9224791	22.420519	17.874241
Bra001022	0.2564	0.357857	0.227091	0.147264
Bra001023	3.703238	4.756744	2.832059	2.148847
Bra001024	31.19485	34.32789	29.06158	16.39882
Bra001025	10.268527281	7.951955166	10.745175403	7.730831694
Bra001026	0.0159105	0	0	0.0122111
Bra001027	0	0	0	0
Bra001028	176.099508	157.705825	187.057432	204.3297668
Bra001029	0	0	0	0
Bra001030	3.79617	2.83224	4.92886	3.93794
Bra001031	1.42685	0.666504	3.77256	1.42773
Bra001032	27.7948	28.0936	26.8907	12.2478
Bra001033	2.208756	2.99432	2.106301	2.272924
Bra001034	49.505099	52.10548	54.37969	24.979656
Bra001035	92.81474	60.61686	86.5972	56.56811
Bra001036	49.9171896	36.0822553	48.8306847	46.500377
Bra001037	80.106398	29.786681	76.238528	24.9213
Bra001038	31.421831	12.43737	22.713164	7.9084274
Bra001039	11.322176	11.216555	11.921984	10.085434
Bra001040	100.978303428	69.32198599	115.507013982	63.73551707
Bra001042	0	0.0113181	0	0
Bra001043	0	0	0	0.0206721
Bra001044	1.619151	1.224791	1.271346	0.735136
Bra001045	6.4638552	8.1332527	7.311263933	7.7914274
Bra001046	154.22037	237.0081	226.0252	388.532
Bra001047	1.8443	1.72116	2.08457	2.48679
Bra001048	0	0	0	0
Bra001049	78.775201	47.827133	78.202155	63.157467
